Date,topic_counts
2020-01-19,"[3, 9, 17, 44, 6, 17, 16, 4, 11, 15, 10, 16, 261, 110, 17, 12, 3, 6, 4, 222, 1, 12, 592, 62, 20, 1, 56, 42, 86, 40, 15, 0, 1, 6, 63, 12, 18, 1, 152, 10, 4, 0, 31, 10, 2, 3, 18, 10, 37, 69, 16, 0, 3, 3, 3, 14, 31, 24, 2, 6, 263, 0, 65, 167, 36, 42, 23, 34, 11, 10, 2, 10, 332, 2, 7, 265, 8, 106, 5, 80, 5, 20, 3, 94, 5, 0, 1017, 68, 0, 39, 1, 50, 374]"
2020-01-20,"[7, 10, 13, 27, 7, 24, 6, 1, 6, 17, 10, 3, 210, 141, 11, 11, 4, 5, 12, 158, 1, 20, 265, 46, 5, 1, 61, 21, 99, 19, 13, 0, 3, 3, 35, 12, 27, 2, 138, 8, 1, 2, 23, 11, 2, 2, 22, 5, 36, 54, 34, 8, 0, 3, 2, 30, 29, 12, 11, 1, 200, 0, 78, 232, 39, 66, 7, 29, 14, 19, 1, 4, 428, 1, 11, 231, 18, 96, 3, 86, 9, 6, 0, 48, 12, 1, 664, 68, 2, 23, 1, 54, 334]"
2020-01-21,"[12, 8, 42, 27, 3, 11, 11, 1, 7, 6, 10, 7, 227, 156, 14, 7, 1, 3, 4, 182, 0, 3, 341, 50, 8, 3, 52, 23, 83, 21, 25, 0, 2, 5, 37, 9, 34, 0, 147, 9, 4, 4, 21, 1, 4, 2, 27, 3, 33, 65, 38, 6, 1, 3, 0, 16, 49, 18, 12, 1, 199, 0, 58, 219, 38, 84, 19, 31, 7, 20, 1, 4, 417, 2, 5, 268, 16, 94, 5, 80, 11, 7, 1, 73, 5, 0, 645, 74, 6, 14, 1, 53, 296]"
2020-01-22,"[1, 10, 29, 25, 3, 14, 6, 3, 8, 14, 1, 20, 193, 122, 5, 19, 2, 2, 4, 132, 0, 11, 257, 41, 9, 3, 46, 14, 91, 27, 20, 0, 1, 3, 29, 14, 35, 2, 141, 8, 3, 2, 10, 3, 5, 3, 19, 4, 33, 53, 27, 7, 0, 3, 0, 8, 56, 6, 8, 6, 164, 1, 40, 221, 19, 89, 11, 22, 10, 16, 3, 0, 442, 0, 9, 248, 11, 99, 7, 105, 6, 6, 3, 47, 8, 0, 615, 67, 2, 29, 0, 52, 267]"
2020-01-23,"[2, 13, 30, 37, 10, 17, 7, 2, 3, 17, 6, 8, 198, 122, 10, 17, 1, 8, 8, 172, 2, 9, 330, 51, 10, 3, 54, 46, 94, 28, 12, 0, 1, 4, 50, 16, 17, 1, 134, 20, 2, 3, 31, 3, 1, 2, 17, 4, 45, 71, 22, 3, 0, 6, 2, 22, 41, 12, 14, 0, 211, 0, 56, 225, 41, 90, 15, 41, 3, 12, 3, 3, 416, 3, 2, 270, 12, 129, 3, 80, 8, 5, 3, 57, 9, 0, 687, 63, 1, 17, 0, 58, 339]"
2020-01-24,"[1, 4, 18, 18, 2, 13, 9, 3, 3, 9, 6, 11, 219, 132, 16, 11, 4, 5, 10, 170, 0, 21, 280, 49, 7, 3, 67, 17, 94, 13, 18, 0, 4, 3, 38, 13, 24, 2, 159, 14, 2, 1, 9, 3, 1, 2, 12, 1, 47, 61, 22, 0, 0, 2, 2, 12, 35, 13, 6, 7, 151, 0, 35, 254, 23, 63, 16, 42, 9, 7, 0, 2, 398, 2, 15, 292, 14, 81, 5, 95, 0, 17, 3, 63, 3, 1, 638, 47, 2, 28, 0, 59, 282]"
2020-01-25,"[4, 4, 16, 12, 4, 8, 6, 0, 3, 4, 1, 6, 143, 91, 5, 9, 1, 0, 2, 106, 0, 16, 209, 29, 6, 2, 30, 15, 66, 14, 18, 1, 3, 4, 33, 9, 11, 1, 96, 8, 3, 1, 15, 9, 3, 1, 9, 2, 25, 27, 13, 0, 0, 4, 0, 13, 24, 8, 3, 0, 116, 0, 14, 165, 28, 51, 13, 25, 2, 5, 0, 0, 303, 0, 3, 177, 6, 67, 1, 68, 3, 7, 2, 44, 3, 0, 474, 44, 1, 22, 0, 38, 199]"
2020-01-26,"[4, 8, 10, 26, 1, 11, 3, 9, 2, 41, 0, 3, 203, 70, 5, 8, 3, 2, 2, 170, 0, 12, 244, 35, 3, 0, 38, 12, 74, 16, 13, 0, 5, 3, 59, 8, 15, 0, 164, 5, 1, 0, 14, 3, 0, 2, 6, 2, 23, 47, 8, 2, 0, 2, 0, 8, 26, 36, 9, 0, 101, 0, 13, 147, 18, 47, 6, 18, 2, 8, 1, 2, 276, 2, 2, 223, 15, 108, 5, 63, 4, 2, 2, 72, 5, 1, 573, 32, 2, 15, 1, 36, 188]"
2020-01-27,"[5, 7, 28, 29, 6, 19, 10, 1, 6, 18, 3, 12, 285, 126, 13, 10, 3, 3, 6, 235, 0, 8, 444, 55, 12, 7, 51, 55, 84, 28, 28, 0, 4, 5, 68, 8, 20, 1, 200, 15, 3, 7, 33, 1, 2, 0, 13, 0, 59, 76, 13, 4, 0, 4, 1, 17, 41, 22, 6, 5, 196, 0, 19, 236, 28, 75, 21, 37, 8, 13, 3, 1, 399, 1, 7, 331, 17, 130, 5, 98, 5, 7, 1, 79, 11, 2, 783, 59, 1, 32, 0, 58, 295]"
2020-01-28,"[8, 14, 39, 46, 4, 15, 14, 0, 11, 15, 9, 15, 323, 132, 25, 13, 4, 3, 8, 279, 0, 8, 529, 57, 14, 2, 59, 44, 123, 22, 33, 0, 3, 5, 73, 5, 20, 0, 239, 18, 8, 5, 32, 4, 1, 2, 16, 3, 61, 70, 15, 4, 1, 0, 1, 10, 48, 23, 7, 4, 225, 0, 21, 237, 21, 93, 26, 25, 4, 16, 0, 0, 391, 0, 7, 369, 11, 121, 5, 97, 1, 12, 0, 68, 4, 0, 929, 83, 1, 32, 1, 64, 353]"
2020-01-29,"[5, 10, 21, 38, 10, 20, 15, 3, 8, 18, 6, 12, 272, 160, 19, 22, 8, 2, 14, 236, 1, 10, 430, 58, 5, 5, 42, 39, 110, 34, 22, 0, 3, 6, 63, 8, 29, 4, 200, 21, 4, 4, 22, 3, 4, 1, 17, 4, 48, 74, 29, 5, 0, 3, 0, 23, 50, 18, 18, 8, 194, 0, 28, 245, 31, 68, 27, 39, 1, 19, 1, 2, 414, 1, 9, 365, 25, 105, 6, 91, 11, 12, 2, 75, 6, 1, 820, 97, 2, 23, 0, 61, 323]"
2020-01-30,"[2, 14, 36, 48, 15, 22, 14, 4, 16, 9, 4, 18, 304, 137, 19, 16, 2, 0, 4, 222, 0, 16, 435, 58, 12, 2, 64, 49, 109, 34, 20, 0, 2, 6, 61, 7, 21, 4, 225, 12, 5, 5, 24, 7, 1, 5, 11, 5, 66, 67, 18, 1, 0, 5, 2, 27, 71, 11, 13, 7, 188, 0, 28, 250, 31, 77, 19, 25, 4, 16, 2, 0, 436, 0, 6, 345, 10, 126, 2, 81, 9, 16, 3, 76, 6, 2, 855, 76, 4, 28, 0, 68, 337]"
2020-01-31,"[12, 7, 40, 37, 22, 16, 19, 2, 7, 14, 8, 10, 269, 125, 18, 18, 3, 3, 7, 181, 1, 11, 381, 61, 11, 1, 58, 17, 96, 23, 26, 0, 0, 5, 60, 5, 18, 4, 184, 11, 4, 5, 17, 2, 7, 3, 22, 0, 54, 62, 28, 3, 1, 3, 1, 11, 41, 15, 11, 4, 206, 1, 32, 213, 28, 86, 14, 38, 5, 22, 2, 1, 400, 3, 15, 294, 11, 113, 2, 87, 26, 15, 12, 88, 10, 0, 754, 56, 5, 33, 1, 72, 300]"
2020-02-01,"[4, 22, 17, 45, 6, 21, 12, 5, 6, 10, 3, 9, 209, 68, 7, 16, 3, 6, 3, 149, 1, 12, 293, 24, 9, 3, 43, 18, 85, 23, 23, 0, 0, 1, 39, 9, 23, 3, 157, 6, 2, 2, 11, 0, 1, 2, 10, 2, 45, 47, 27, 0, 0, 4, 4, 18, 13, 20, 4, 2, 147, 0, 20, 148, 17, 52, 8, 16, 4, 13, 1, 1, 293, 1, 9, 239, 4, 87, 4, 75, 14, 8, 0, 49, 9, 2, 628, 34, 1, 27, 1, 48, 223]"
2020-02-02,"[2, 10, 21, 44, 9, 11, 14, 2, 5, 9, 6, 9, 212, 104, 12, 27, 1, 4, 5, 174, 0, 23, 384, 72, 9, 9, 55, 30, 63, 26, 14, 0, 4, 5, 30, 7, 30, 3, 158, 15, 1, 4, 26, 1, 6, 1, 7, 3, 35, 151, 30, 0, 0, 1, 2, 19, 27, 11, 11, 6, 218, 1, 19, 194, 27, 67, 18, 21, 3, 13, 2, 0, 332, 3, 14, 346, 4, 172, 3, 87, 13, 2, 3, 81, 6, 1, 671, 51, 0, 29, 0, 70, 313]"
2020-02-03,"[4, 11, 34, 37, 12, 16, 4, 2, 6, 11, 8, 9, 257, 133, 17, 18, 3, 3, 9, 212, 0, 9, 462, 65, 7, 5, 61, 28, 72, 27, 18, 0, 0, 7, 58, 4, 28, 3, 198, 8, 2, 3, 23, 1, 6, 4, 22, 10, 38, 104, 27, 3, 0, 4, 2, 20, 35, 20, 10, 4, 206, 0, 34, 258, 29, 66, 13, 28, 3, 7, 1, 0, 408, 4, 18, 326, 7, 118, 5, 98, 20, 4, 10, 66, 15, 0, 802, 56, 1, 24, 0, 53, 329]"
2020-02-04,"[1, 12, 25, 39, 9, 14, 12, 4, 5, 11, 12, 15, 225, 157, 10, 17, 2, 11, 6, 161, 3, 11, 408, 71, 10, 4, 47, 33, 77, 42, 17, 0, 0, 5, 45, 9, 19, 1, 154, 12, 18, 5, 15, 0, 4, 2, 27, 5, 41, 82, 33, 9, 0, 4, 0, 21, 30, 39, 7, 8, 216, 0, 44, 215, 30, 96, 20, 41, 3, 13, 1, 0, 403, 3, 14, 294, 6, 98, 2, 93, 13, 8, 1, 77, 11, 0, 711, 75, 1, 23, 1, 61, 297]"
2020-02-05,"[2, 9, 37, 67, 5, 27, 10, 1, 7, 12, 4, 20, 324, 165, 7, 21, 4, 15, 11, 251, 0, 11, 523, 88, 17, 1, 54, 48, 95, 40, 25, 1, 3, 5, 77, 4, 44, 8, 227, 20, 4, 12, 22, 1, 3, 2, 17, 5, 50, 110, 32, 8, 0, 6, 0, 26, 43, 18, 5, 10, 234, 0, 24, 240, 29, 63, 19, 35, 19, 13, 3, 1, 437, 1, 23, 438, 8, 170, 8, 109, 8, 10, 0, 93, 12, 0, 952, 72, 3, 27, 1, 58, 326]"
2020-02-06,"[7, 13, 27, 47, 8, 16, 11, 10, 8, 7, 4, 20, 286, 169, 12, 16, 4, 9, 9, 189, 0, 14, 421, 71, 19, 7, 44, 27, 87, 53, 17, 0, 4, 6, 49, 8, 29, 2, 204, 14, 7, 2, 27, 4, 0, 3, 27, 1, 59, 115, 31, 8, 0, 2, 0, 36, 58, 10, 10, 12, 257, 0, 27, 265, 34, 100, 15, 48, 8, 28, 5, 1, 454, 2, 8, 392, 9, 138, 8, 112, 8, 17, 1, 78, 10, 4, 845, 79, 1, 37, 1, 81, 309]"
2020-02-07,"[6, 15, 27, 35, 8, 19, 13, 2, 7, 12, 12, 10, 222, 126, 8, 16, 3, 5, 8, 150, 0, 14, 297, 51, 13, 4, 48, 18, 68, 45, 29, 3, 1, 7, 23, 7, 43, 2, 131, 15, 11, 3, 15, 1, 3, 4, 28, 9, 49, 82, 23, 0, 0, 1, 2, 36, 42, 19, 11, 4, 204, 0, 38, 240, 22, 92, 16, 41, 7, 16, 4, 3, 427, 3, 14, 273, 15, 92, 4, 87, 17, 13, 1, 59, 6, 1, 714, 76, 2, 32, 2, 51, 279]"
2020-02-08,"[3, 9, 23, 28, 4, 13, 5, 0, 2, 7, 1, 13, 175, 73, 8, 17, 0, 0, 5, 107, 1, 9, 268, 34, 6, 9, 33, 16, 69, 40, 22, 1, 1, 2, 24, 6, 21, 3, 110, 13, 6, 4, 23, 0, 1, 3, 11, 4, 30, 69, 17, 2, 0, 4, 2, 19, 21, 24, 0, 7, 189, 0, 21, 159, 24, 59, 17, 21, 6, 13, 0, 1, 304, 0, 4, 253, 1, 72, 4, 87, 7, 12, 4, 61, 3, 2, 631, 48, 1, 27, 1, 46, 258]"
2020-02-09,"[2, 10, 16, 64, 3, 10, 22, 0, 7, 12, 5, 27, 293, 123, 13, 23, 0, 1, 6, 188, 1, 14, 428, 87, 21, 2, 35, 39, 92, 47, 17, 0, 0, 7, 40, 8, 21, 12, 201, 20, 4, 3, 21, 4, 2, 3, 6, 4, 37, 108, 13, 5, 0, 2, 0, 18, 29, 18, 4, 17, 240, 0, 20, 201, 30, 55, 22, 37, 4, 5, 0, 1, 304, 3, 10, 420, 3, 146, 7, 98, 16, 9, 1, 91, 15, 0, 1006, 46, 1, 30, 1, 77, 343]"
2020-02-10,"[11, 16, 21, 55, 13, 17, 15, 2, 11, 13, 11, 21, 309, 161, 20, 14, 2, 4, 8, 234, 0, 18, 607, 67, 16, 7, 86, 30, 102, 41, 30, 0, 0, 6, 52, 9, 27, 9, 190, 16, 7, 7, 30, 1, 6, 0, 15, 5, 42, 120, 22, 5, 0, 2, 2, 27, 47, 61, 5, 8, 264, 0, 34, 228, 36, 84, 20, 30, 12, 16, 5, 2, 382, 1, 15, 353, 11, 118, 8, 93, 9, 24, 6, 124, 12, 2, 988, 77, 4, 24, 1, 64, 357]"
2020-02-11,"[4, 10, 38, 44, 13, 12, 8, 0, 5, 14, 8, 21, 265, 122, 17, 12, 0, 3, 5, 199, 0, 15, 454, 58, 17, 2, 53, 38, 96, 36, 20, 0, 2, 8, 63, 10, 31, 6, 195, 15, 3, 5, 20, 4, 0, 6, 16, 5, 56, 122, 22, 6, 0, 1, 3, 23, 47, 40, 5, 12, 245, 0, 40, 232, 21, 116, 20, 48, 0, 9, 1, 0, 455, 3, 16, 343, 8, 131, 4, 97, 12, 15, 3, 94, 14, 1, 910, 53, 0, 35, 6, 51, 318]"
2020-02-12,"[1, 11, 21, 51, 5, 8, 14, 0, 5, 16, 12, 24, 285, 122, 16, 25, 2, 2, 6, 217, 0, 9, 479, 76, 15, 2, 34, 21, 92, 72, 14, 0, 1, 7, 38, 3, 16, 7, 203, 14, 4, 9, 17, 1, 2, 7, 22, 3, 45, 129, 20, 15, 1, 4, 1, 47, 49, 25, 5, 10, 258, 0, 38, 211, 25, 98, 21, 32, 2, 14, 2, 1, 395, 4, 17, 373, 7, 154, 8, 82, 3, 20, 3, 100, 7, 1, 889, 61, 2, 25, 1, 83, 304]"
2020-02-13,"[5, 16, 40, 58, 3, 7, 11, 2, 14, 9, 9, 16, 225, 151, 20, 13, 1, 3, 10, 173, 0, 9, 516, 69, 24, 2, 70, 36, 79, 72, 18, 0, 4, 5, 62, 3, 18, 3, 141, 24, 3, 9, 19, 4, 1, 2, 5, 4, 41, 112, 30, 12, 0, 6, 2, 31, 61, 26, 7, 11, 254, 0, 49, 218, 39, 107, 18, 52, 1, 12, 1, 11, 430, 1, 18, 296, 5, 145, 2, 86, 5, 23, 0, 103, 4, 2, 923, 64, 0, 21, 0, 72, 339]"
2020-02-14,"[11, 8, 20, 37, 3, 18, 9, 3, 7, 11, 8, 17, 221, 120, 14, 19, 5, 2, 10, 156, 0, 21, 347, 51, 22, 4, 43, 12, 90, 45, 12, 0, 2, 8, 49, 9, 24, 6, 147, 35, 2, 1, 25, 2, 1, 2, 16, 6, 47, 88, 31, 8, 0, 4, 3, 33, 38, 17, 4, 5, 233, 0, 44, 220, 26, 96, 15, 33, 4, 28, 0, 5, 449, 1, 14, 335, 5, 116, 2, 80, 11, 9, 1, 90, 9, 1, 729, 71, 1, 26, 2, 76, 327]"
2020-02-15,"[7, 16, 11, 55, 3, 9, 12, 1, 5, 14, 2, 7, 177, 72, 6, 9, 0, 0, 2, 143, 0, 9, 441, 51, 16, 2, 49, 25, 66, 74, 12, 0, 2, 7, 44, 13, 23, 2, 124, 17, 1, 4, 13, 0, 2, 1, 8, 3, 39, 65, 13, 1, 0, 1, 2, 33, 22, 40, 0, 4, 187, 0, 16, 161, 22, 76, 14, 22, 5, 10, 0, 2, 360, 5, 5, 243, 16, 110, 2, 87, 11, 9, 0, 89, 9, 0, 783, 50, 2, 25, 0, 56, 247]"
2020-02-16,"[6, 8, 8, 37, 14, 21, 7, 1, 10, 15, 3, 7, 189, 89, 11, 17, 6, 2, 1, 160, 0, 10, 358, 40, 10, 0, 49, 22, 67, 65, 10, 0, 12, 3, 51, 10, 21, 3, 129, 4, 1, 4, 24, 2, 4, 3, 13, 1, 31, 63, 14, 2, 0, 5, 7, 24, 28, 36, 2, 3, 172, 1, 24, 166, 34, 58, 21, 18, 3, 9, 1, 1, 302, 1, 7, 216, 3, 77, 4, 81, 26, 19, 0, 87, 12, 2, 749, 51, 2, 20, 1, 40, 261]"
2020-02-17,"[3, 7, 28, 48, 16, 20, 10, 0, 7, 22, 4, 8, 258, 101, 24, 14, 5, 0, 5, 230, 1, 10, 513, 60, 8, 7, 70, 31, 104, 74, 20, 0, 6, 5, 78, 13, 24, 5, 186, 12, 7, 6, 33, 2, 2, 1, 12, 3, 58, 65, 37, 4, 0, 4, 5, 24, 53, 49, 4, 5, 222, 0, 24, 231, 43, 96, 16, 29, 1, 15, 3, 1, 414, 2, 7, 299, 11, 120, 4, 109, 26, 24, 3, 108, 13, 3, 942, 64, 0, 48, 2, 62, 356]"
2020-02-18,"[6, 7, 26, 40, 5, 14, 5, 0, 3, 10, 9, 9, 294, 86, 10, 14, 6, 2, 6, 232, 1, 11, 458, 58, 16, 2, 44, 22, 102, 42, 29, 0, 3, 3, 72, 19, 28, 4, 225, 11, 6, 6, 21, 7, 12, 1, 21, 2, 38, 108, 29, 6, 0, 2, 2, 30, 38, 20, 4, 5, 215, 0, 25, 197, 27, 81, 17, 24, 3, 14, 2, 3, 364, 2, 18, 354, 2, 119, 4, 94, 10, 10, 3, 93, 5, 0, 866, 51, 2, 30, 4, 56, 297]"
2020-02-19,"[8, 18, 23, 71, 20, 27, 12, 11, 15, 16, 12, 8, 255, 163, 21, 19, 4, 4, 12, 202, 2, 11, 737, 78, 20, 8, 63, 28, 102, 44, 23, 0, 1, 5, 67, 14, 25, 8, 180, 9, 4, 3, 45, 4, 3, 0, 31, 2, 55, 115, 28, 3, 0, 2, 4, 32, 61, 24, 11, 2, 245, 0, 26, 256, 47, 113, 17, 46, 10, 36, 0, 3, 475, 5, 7, 341, 14, 128, 6, 105, 30, 5, 2, 152, 10, 2, 1151, 62, 1, 30, 3, 86, 400]"
2020-02-20,"[3, 9, 37, 58, 12, 16, 11, 3, 10, 8, 7, 15, 254, 107, 13, 15, 1, 2, 8, 208, 1, 18, 440, 78, 17, 3, 81, 32, 93, 40, 21, 0, 1, 7, 66, 10, 24, 3, 169, 12, 7, 7, 25, 2, 3, 5, 41, 0, 37, 95, 35, 3, 0, 4, 2, 35, 49, 19, 12, 7, 231, 0, 34, 226, 37, 121, 22, 26, 4, 18, 1, 1, 453, 1, 14, 317, 5, 122, 5, 93, 18, 23, 4, 97, 5, 0, 796, 57, 1, 37, 0, 69, 349]"
2020-02-21,"[4, 6, 25, 42, 1, 21, 6, 2, 6, 5, 5, 8, 211, 147, 12, 6, 5, 3, 11, 177, 0, 7, 336, 46, 18, 2, 57, 26, 76, 42, 9, 0, 3, 1, 58, 9, 17, 2, 148, 13, 6, 4, 18, 2, 3, 1, 17, 5, 42, 83, 17, 3, 0, 1, 0, 19, 39, 17, 14, 0, 167, 0, 30, 229, 22, 89, 12, 43, 6, 14, 1, 1, 425, 1, 4, 260, 11, 97, 2, 82, 7, 8, 6, 60, 9, 0, 689, 66, 2, 22, 1, 62, 266]"
2020-02-22,"[13, 9, 21, 19, 4, 8, 6, 7, 6, 9, 9, 11, 131, 72, 8, 7, 1, 5, 5, 99, 0, 4, 200, 38, 12, 1, 40, 21, 45, 28, 4, 0, 2, 1, 29, 9, 15, 2, 89, 6, 2, 3, 6, 2, 0, 1, 11, 2, 20, 47, 11, 2, 0, 1, 0, 6, 24, 1, 5, 5, 137, 0, 20, 130, 15, 59, 7, 20, 2, 12, 0, 0, 315, 1, 8, 174, 1, 64, 6, 50, 15, 11, 0, 39, 1, 3, 521, 33, 5, 33, 0, 23, 227]"
2020-02-23,"[8, 13, 22, 30, 3, 17, 8, 0, 4, 5, 6, 6, 187, 77, 7, 13, 3, 6, 5, 140, 0, 16, 309, 37, 6, 2, 33, 23, 62, 33, 16, 0, 3, 2, 41, 9, 19, 8, 130, 19, 4, 5, 19, 1, 5, 1, 18, 2, 29, 74, 18, 0, 0, 4, 1, 6, 20, 7, 1, 2, 171, 0, 28, 152, 17, 63, 12, 23, 5, 11, 1, 3, 304, 2, 5, 237, 3, 82, 3, 49, 8, 11, 1, 57, 6, 2, 621, 44, 2, 30, 0, 44, 226]"
2020-02-24,"[5, 8, 48, 56, 4, 15, 20, 13, 7, 12, 11, 12, 261, 125, 20, 17, 3, 1, 6, 169, 0, 19, 489, 46, 12, 1, 83, 29, 107, 37, 25, 0, 1, 5, 53, 17, 20, 13, 163, 13, 0, 5, 26, 1, 0, 2, 28, 2, 66, 87, 26, 4, 1, 2, 1, 22, 35, 19, 3, 2, 226, 0, 21, 189, 31, 82, 14, 24, 4, 12, 1, 0, 403, 5, 9, 293, 6, 122, 8, 70, 15, 8, 1, 93, 10, 2, 840, 60, 5, 38, 1, 67, 429]"
2020-02-25,"[1, 8, 37, 59, 3, 17, 5, 1, 6, 14, 4, 9, 246, 136, 22, 13, 7, 2, 4, 180, 0, 13, 461, 63, 19, 4, 79, 38, 89, 19, 24, 0, 1, 3, 69, 11, 29, 2, 139, 11, 4, 10, 22, 5, 3, 3, 34, 6, 80, 83, 23, 3, 1, 6, 1, 26, 55, 19, 13, 3, 199, 0, 34, 206, 40, 78, 9, 35, 5, 21, 0, 1, 404, 1, 13, 291, 5, 126, 9, 86, 10, 11, 1, 99, 15, 2, 828, 83, 2, 19, 1, 79, 350]"
2020-02-26,"[5, 11, 28, 99, 20, 13, 18, 24, 12, 40, 3, 11, 335, 142, 24, 37, 2, 2, 17, 298, 1, 9, 801, 54, 19, 1, 98, 52, 139, 42, 34, 1, 3, 4, 78, 20, 27, 15, 201, 14, 3, 9, 22, 2, 5, 1, 31, 4, 79, 98, 21, 8, 1, 3, 4, 47, 56, 44, 7, 5, 269, 0, 26, 238, 35, 75, 20, 43, 4, 17, 1, 1, 404, 3, 7, 332, 4, 144, 6, 116, 21, 17, 1, 155, 9, 4, 1234, 80, 3, 46, 10, 61, 473]"
2020-02-27,"[4, 12, 16, 40, 5, 15, 7, 31, 8, 26, 10, 4, 242, 117, 13, 15, 4, 4, 7, 193, 0, 12, 449, 45, 16, 10, 85, 33, 83, 33, 15, 0, 0, 3, 76, 17, 16, 12, 138, 18, 3, 10, 18, 6, 7, 2, 8, 3, 44, 87, 38, 3, 1, 3, 1, 12, 70, 26, 3, 3, 207, 1, 37, 205, 17, 105, 20, 31, 3, 13, 1, 3, 457, 1, 11, 282, 0, 127, 11, 77, 12, 12, 1, 81, 9, 2, 843, 72, 5, 22, 4, 64, 326]"
2020-02-28,"[5, 8, 25, 45, 6, 11, 7, 11, 6, 25, 7, 9, 219, 123, 22, 13, 2, 1, 10, 178, 0, 8, 419, 46, 8, 1, 85, 22, 79, 28, 27, 0, 2, 6, 55, 12, 26, 6, 135, 14, 3, 6, 24, 6, 8, 5, 16, 4, 67, 87, 29, 5, 1, 5, 3, 15, 58, 18, 3, 2, 196, 0, 36, 227, 36, 84, 18, 40, 2, 12, 1, 13, 400, 2, 8, 253, 1, 119, 2, 86, 10, 11, 2, 90, 7, 1, 823, 56, 4, 24, 3, 49, 351]"
2020-02-29,"[1, 5, 22, 18, 3, 8, 5, 13, 2, 10, 8, 2, 149, 86, 14, 8, 2, 0, 4, 110, 1, 10, 240, 32, 8, 1, 49, 22, 51, 14, 14, 0, 0, 1, 41, 16, 16, 4, 89, 7, 1, 4, 15, 2, 4, 1, 16, 1, 30, 52, 25, 4, 0, 2, 0, 6, 39, 14, 3, 0, 154, 0, 18, 151, 16, 51, 14, 24, 1, 7, 2, 1, 274, 2, 4, 184, 3, 63, 2, 68, 5, 13, 0, 47, 2, 1, 522, 41, 2, 21, 1, 42, 246]"
2020-03-01,"[8, 2, 11, 37, 5, 6, 2, 5, 6, 7, 6, 4, 161, 62, 9, 4, 1, 3, 3, 135, 0, 10, 286, 23, 4, 1, 56, 15, 52, 27, 16, 0, 1, 4, 39, 3, 16, 2, 102, 11, 1, 4, 19, 0, 3, 2, 11, 0, 39, 47, 14, 0, 0, 0, 2, 10, 26, 20, 1, 4, 120, 0, 10, 148, 13, 45, 15, 18, 2, 7, 2, 6, 268, 1, 4, 159, 11, 71, 2, 44, 9, 3, 2, 48, 5, 0, 594, 40, 1, 17, 1, 37, 212]"
2020-03-02,"[7, 6, 35, 28, 3, 22, 4, 7, 8, 33, 7, 7, 211, 118, 11, 10, 3, 4, 12, 189, 0, 13, 343, 33, 3, 2, 58, 20, 73, 26, 17, 0, 0, 8, 41, 15, 23, 6, 152, 13, 3, 13, 18, 7, 8, 2, 24, 5, 59, 114, 18, 7, 0, 1, 1, 22, 44, 18, 4, 2, 162, 0, 28, 228, 26, 81, 15, 25, 8, 19, 1, 8, 415, 1, 4, 249, 1, 119, 11, 86, 6, 4, 1, 56, 4, 2, 736, 58, 5, 31, 4, 53, 268]"
2020-03-03,"[4, 14, 19, 34, 4, 17, 4, 6, 5, 24, 7, 9, 159, 113, 23, 4, 0, 0, 12, 144, 0, 17, 331, 52, 11, 7, 47, 29, 66, 30, 42, 0, 2, 8, 47, 15, 19, 6, 106, 10, 4, 7, 19, 2, 2, 0, 15, 4, 48, 84, 20, 7, 0, 0, 2, 24, 67, 20, 9, 3, 172, 0, 35, 214, 33, 69, 17, 37, 6, 13, 0, 7, 418, 1, 7, 249, 7, 107, 2, 83, 12, 7, 2, 74, 7, 3, 647, 62, 2, 26, 0, 53, 257]"
2020-03-04,"[3, 8, 64, 29, 6, 12, 15, 2, 2, 8, 9, 11, 173, 141, 13, 13, 3, 2, 6, 133, 0, 13, 303, 47, 21, 3, 30, 16, 65, 35, 13, 0, 50, 2, 40, 9, 26, 4, 123, 8, 7, 3, 25, 3, 4, 4, 17, 6, 68, 88, 31, 5, 1, 4, 2, 27, 82, 13, 3, 3, 189, 0, 29, 282, 33, 90, 12, 39, 5, 9, 2, 6, 449, 5, 10, 271, 7, 110, 7, 71, 15, 7, 6, 44, 7, 0, 649, 91, 0, 30, 1, 55, 264]"
2020-03-05,"[4, 8, 42, 32, 1, 19, 10, 6, 9, 18, 10, 8, 243, 144, 14, 11, 3, 4, 13, 204, 1, 12, 389, 54, 23, 3, 47, 37, 63, 36, 32, 0, 20, 5, 46, 12, 33, 3, 159, 14, 3, 4, 23, 2, 3, 2, 20, 7, 60, 92, 27, 1, 0, 4, 0, 9, 58, 5, 10, 6, 190, 0, 32, 259, 30, 130, 17, 48, 4, 5, 2, 2, 519, 7, 9, 340, 4, 117, 4, 71, 2, 2, 3, 88, 6, 1, 773, 67, 4, 33, 2, 60, 274]"
2020-03-06,"[2, 9, 41, 16, 6, 10, 4, 6, 6, 6, 0, 7, 144, 86, 15, 8, 2, 2, 9, 136, 0, 18, 255, 30, 7, 10, 42, 24, 50, 31, 22, 0, 14, 2, 30, 6, 15, 4, 96, 11, 0, 4, 16, 3, 0, 0, 18, 5, 65, 77, 27, 3, 1, 1, 0, 19, 71, 4, 4, 3, 169, 0, 30, 239, 26, 86, 12, 28, 2, 7, 0, 2, 352, 2, 14, 225, 2, 84, 4, 70, 12, 4, 3, 56, 5, 0, 565, 52, 1, 23, 2, 51, 265]"
